GEOID,tract,locality,race,group_total,group_total_moe,edu_level,estimate,percent,year,county,locality_num,tract_num,tractnames
51540000401,Census Tract 4.01,Charlottesville city,White_non_hisp,1517,229,less_than_hs,75,4.94,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,White_non_hisp,1517,229,hs_only,488,32.17,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,White_non_hisp,1517,229,bachelors_up,954,62.89,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Black,919,314,less_than_hs,191,20.78,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Black,919,314,hs_only,650,70.73,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Black,919,314,bachelors_up,78,8.49,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Amer_Indian,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Amer_Indian,0,13,hs_only,0,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Amer_Indian,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Asian,179,110,less_than_hs,0,0,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Asian,179,110,hs_only,84,46.93,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Asian,179,110,bachelors_up,95,53.07,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,NHPI,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,NHPI,0,13,hs_only,0,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,NHPI,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Other,18,28,less_than_hs,0,0,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Other,18,28,hs_only,0,0,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Other,18,28,bachelors_up,18,100,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Multi,137,106,less_than_hs,0,0,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Multi,137,106,hs_only,81,59.12,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Multi,137,106,bachelors_up,56,40.88,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Hispanic,53,54,less_than_hs,0,0,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Hispanic,53,54,hs_only,33,62.26,2022,Charlottesville,540,000401,Ridge St.
51540000401,Census Tract 4.01,Charlottesville city,Hispanic,53,54,bachelors_up,20,37.74,2022,Charlottesville,540,000401,Ridge St.
51540000402,Census Tract 4.02,Charlottesville city,White,2732,264,less_than_hs,200,7.32,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,White,2732,264,hs_only,938,34.33,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,White,2732,264,bachelors_up,1594,58.35,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,White_non_hisp,2688,254,less_than_hs,200,7.44,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,White_non_hisp,2688,254,hs_only,938,34.9,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,White_non_hisp,2688,254,bachelors_up,1550,57.66,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Black,490,155,less_than_hs,164,33.47,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Black,490,155,hs_only,262,53.47,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Black,490,155,bachelors_up,64,13.06,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Amer_Indian,16,23,less_than_hs,16,100,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Amer_Indian,16,23,hs_only,0,0,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Amer_Indian,16,23,bachelors_up,0,0,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Asian,82,84,less_than_hs,0,0,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Asian,82,84,hs_only,45,54.88,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Asian,82,84,bachelors_up,37,45.12,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,NHPI,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,NHPI,0,13,hs_only,0,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,NHPI,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Other,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Other,0,13,hs_only,0,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Other,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Multi,93,68,less_than_hs,0,0,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Multi,93,68,hs_only,40,43.01,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Multi,93,68,bachelors_up,53,56.99,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Hispanic,67,70,less_than_hs,0,0,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Hispanic,67,70,hs_only,0,0,2022,Charlottesville,540,000402,Belmont
51540000402,Census Tract 4.02,Charlottesville city,Hispanic,67,70,bachelors_up,67,100,2022,Charlottesville,540,000402,Belmont
51540000501,Census Tract 5.01,Charlottesville city,White,1340,250,less_than_hs,57,4.25,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,White,1340,250,hs_only,455,33.96,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,White,1340,250,bachelors_up,828,61.79,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,White_non_hisp,1307,250,less_than_hs,30,2.3,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,White_non_hisp,1307,250,hs_only,455,34.81,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,White_non_hisp,1307,250,bachelors_up,822,62.89,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Black,1390,339,less_than_hs,229,16.47,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Black,1390,339,hs_only,1007,72.45,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Black,1390,339,bachelors_up,154,11.08,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Amer_Indian,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Amer_Indian,0,13,hs_only,0,NA,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Amer_Indian,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Asian,100,58,less_than_hs,33,33,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Asian,100,58,hs_only,5,5,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Asian,100,58,bachelors_up,62,62,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,NHPI,0,13,less_than_hs,0,NA,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,NHPI,0,13,hs_only,0,NA,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,NHPI,0,13,bachelors_up,0,NA,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Other,6,10,less_than_hs,0,0,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Other,6,10,hs_only,0,0,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Other,6,10,bachelors_up,6,100,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Multi,155,120,less_than_hs,25,16.13,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Multi,155,120,hs_only,98,63.23,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Multi,155,120,bachelors_up,32,20.65,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Hispanic,55,51,less_than_hs,27,49.09,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Hispanic,55,51,hs_only,22,40,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Census Tract 5.01,Charlottesville city,Hispanic,55,51,bachelors_up,6,10.91,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000502,Census Tract 5.02,Charlottesville city,White,2818,365,less_than_hs,27,0.96,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,White,2818,365,hs_only,563,19.98,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,White,2818,365,bachelors_up,2228,79.06,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,White_non_hisp,2765,357,less_than_hs,27,0.98,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,White_non_hisp,2765,357,hs_only,544,19.67,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,White_non_hisp,2765,357,bachelors_up,2194,79.35,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Black,248,96,less_than_hs,0,0,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Black,248,96,hs_only,185,74.6,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Black,248,96,bachelors_up,63,25.4,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Amer_Indian,0,19,less_than_hs,0,NA,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Amer_Indian,0,19,hs_only,0,NA,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Amer_Indian,0,19,bachelors_up,0,NA,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Asian,159,128,less_than_hs,90,56.6,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Asian,159,128,hs_only,0,0,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Asian,159,128,bachelors_up,69,43.4,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,NHPI,0,19,less_than_hs,0,NA,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,NHPI,0,19,hs_only,0,NA,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,NHPI,0,19,bachelors_up,0,NA,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Other,121,111,less_than_hs,0,0,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Other,121,111,hs_only,43,35.54,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Other,121,111,bachelors_up,78,64.46,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Multi,286,144,less_than_hs,0,0,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Multi,286,144,hs_only,74,25.87,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Multi,286,144,bachelors_up,212,74.13,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Hispanic,311,155,less_than_hs,0,0,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Hispanic,311,155,hs_only,89,28.62,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Census Tract 5.02,Charlottesville city,Hispanic,311,155,bachelors_up,222,71.38,2022,Charlottesville,540,000502,Fry's Springs
51540000600,Census Tract 6,Charlottesville city,White,670,163,less_than_hs,44,6.57,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,White,670,163,hs_only,171,25.52,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,White,670,163,bachelors_up,455,67.91,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,White_non_hisp,628,158,less_than_hs,28,4.46,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,White_non_hisp,628,158,hs_only,153,24.36,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,White_non_hisp,628,158,bachelors_up,447,71.18,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Black,30,29,less_than_hs,4,13.33,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Black,30,29,hs_only,22,73.33,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Black,30,29,bachelors_up,4,13.33,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Amer_Indian,16,26,less_than_hs,0,0,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Amer_Indian,16,26,hs_only,16,100,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Amer_Indian,16,26,bachelors_up,0,0,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Asian,156,90,less_than_hs,0,0,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Census Tract 6,Charlottesville city,Asian,156,90,hs_only,30,19.23,2022,Charlottesville,540,000600,JPA-Fontaine
