GEOID,locality,tract,label,group,estimate,moe,year,county,locality_num,tract_num,tractnames
51540000302,Charlottesville city,Census Tract 3.02,Median Household Income,"White, Not Hispanic or Latino",73811,12723,2022,Charlottesville,540,000302,Woolen Mills
51540000302,Charlottesville city,Census Tract 3.02,Median Household Income,Hispanic or Latino,NA,NA,2022,Charlottesville,540,000302,Woolen Mills
51540000401,Charlottesville city,Census Tract 4.01,Median Household Income,All Households,79545,33490,2022,Charlottesville,540,000401,Ridge St.
51540000401,Charlottesville city,Census Tract 4.01,Median Household Income,White,117500,30123,2022,Charlottesville,540,000401,Ridge St.
51540000401,Charlottesville city,Census Tract 4.01,Median Household Income,Black,23106,16953,2022,Charlottesville,540,000401,Ridge St.
51540000401,Charlottesville city,Census Tract 4.01,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Charlottesville city,Census Tract 4.01,Median Household Income,Asian,NA,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Charlottesville city,Census Tract 4.01,Median Household Income,NHPI,NA,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Charlottesville city,Census Tract 4.01,Median Household Income,Other,NA,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Charlottesville city,Census Tract 4.01,Median Household Income,Multiracial,NA,NA,2022,Charlottesville,540,000401,Ridge St.
51540000401,Charlottesville city,Census Tract 4.01,Median Household Income,"White, Not Hispanic or Latino",118679,35967,2022,Charlottesville,540,000401,Ridge St.
51540000401,Charlottesville city,Census Tract 4.01,Median Household Income,Hispanic or Latino,NA,NA,2022,Charlottesville,540,000401,Ridge St.
51540000402,Charlottesville city,Census Tract 4.02,Median Household Income,All Households,66250,44820,2022,Charlottesville,540,000402,Belmont
51540000402,Charlottesville city,Census Tract 4.02,Median Household Income,White,91250,39194,2022,Charlottesville,540,000402,Belmont
51540000402,Charlottesville city,Census Tract 4.02,Median Household Income,Black,38826,25600,2022,Charlottesville,540,000402,Belmont
51540000402,Charlottesville city,Census Tract 4.02,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Charlottesville city,Census Tract 4.02,Median Household Income,Asian,NA,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Charlottesville city,Census Tract 4.02,Median Household Income,NHPI,NA,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Charlottesville city,Census Tract 4.02,Median Household Income,Other,NA,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Charlottesville city,Census Tract 4.02,Median Household Income,Multiracial,NA,NA,2022,Charlottesville,540,000402,Belmont
51540000402,Charlottesville city,Census Tract 4.02,Median Household Income,"White, Not Hispanic or Latino",82250,42075,2022,Charlottesville,540,000402,Belmont
51540000402,Charlottesville city,Census Tract 4.02,Median Household Income,Hispanic or Latino,NA,NA,2022,Charlottesville,540,000402,Belmont
51540000501,Charlottesville city,Census Tract 5.01,Median Household Income,All Households,60857,10908,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Charlottesville city,Census Tract 5.01,Median Household Income,White,81050,12643,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Charlottesville city,Census Tract 5.01,Median Household Income,Black,46500,26128,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Charlottesville city,Census Tract 5.01,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Charlottesville city,Census Tract 5.01,Median Household Income,Asian,80476,48967,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Charlottesville city,Census Tract 5.01,Median Household Income,NHPI,NA,NA,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Charlottesville city,Census Tract 5.01,Median Household Income,Other,NA,NA,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Charlottesville city,Census Tract 5.01,Median Household Income,Multiracial,2499,NA,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Charlottesville city,Census Tract 5.01,Median Household Income,"White, Not Hispanic or Latino",81550,12024,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000501,Charlottesville city,Census Tract 5.01,Median Household Income,Hispanic or Latino,61379,297,2022,Charlottesville,540,000501,Fifeville-Cherry Avenue
51540000502,Charlottesville city,Census Tract 5.02,Median Household Income,All Households,84808,19096,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Charlottesville city,Census Tract 5.02,Median Household Income,White,85200,17896,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Charlottesville city,Census Tract 5.02,Median Household Income,Black,49018,31398,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Charlottesville city,Census Tract 5.02,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Charlottesville city,Census Tract 5.02,Median Household Income,Asian,NA,NA,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Charlottesville city,Census Tract 5.02,Median Household Income,NHPI,NA,NA,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Charlottesville city,Census Tract 5.02,Median Household Income,Other,160329,73205,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Charlottesville city,Census Tract 5.02,Median Household Income,Multiracial,NA,NA,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Charlottesville city,Census Tract 5.02,Median Household Income,"White, Not Hispanic or Latino",85259,17845,2022,Charlottesville,540,000502,Fry's Springs
51540000502,Charlottesville city,Census Tract 5.02,Median Household Income,Hispanic or Latino,103056,82400,2022,Charlottesville,540,000502,Fry's Springs
51540000600,Charlottesville city,Census Tract 6,Median Household Income,All Households,30833,10712,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Charlottesville city,Census Tract 6,Median Household Income,White,35558,10366,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Charlottesville city,Census Tract 6,Median Household Income,Black,NA,NA,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Charlottesville city,Census Tract 6,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Charlottesville city,Census Tract 6,Median Household Income,Asian,21756,8729,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Charlottesville city,Census Tract 6,Median Household Income,NHPI,NA,NA,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Charlottesville city,Census Tract 6,Median Household Income,Other,NA,NA,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Charlottesville city,Census Tract 6,Median Household Income,Multiracial,NA,NA,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Charlottesville city,Census Tract 6,Median Household Income,"White, Not Hispanic or Latino",36808,14413,2022,Charlottesville,540,000600,JPA-Fontaine
51540000600,Charlottesville city,Census Tract 6,Median Household Income,Hispanic or Latino,NA,NA,2022,Charlottesville,540,000600,JPA-Fontaine
51540000700,Charlottesville city,Census Tract 7,Median Household Income,All Households,81597,30973,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Charlottesville city,Census Tract 7,Median Household Income,White,106715,33741,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Charlottesville city,Census Tract 7,Median Household Income,Black,61288,9699,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Charlottesville city,Census Tract 7,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Charlottesville city,Census Tract 7,Median Household Income,Asian,NA,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Charlottesville city,Census Tract 7,Median Household Income,NHPI,NA,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Charlottesville city,Census Tract 7,Median Household Income,Other,NA,NA,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Charlottesville city,Census Tract 7,Median Household Income,Multiracial,55750,27901,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Charlottesville city,Census Tract 7,Median Household Income,"White, Not Hispanic or Latino",106570,37973,2022,Charlottesville,540,000700,Barracks-Rugby
51540000700,Charlottesville city,Census Tract 7,Median Household Income,Hispanic or Latino,110568,46712,2022,Charlottesville,540,000700,Barracks-Rugby
51540000800,Charlottesville city,Census Tract 8,Median Household Income,All Households,108309,16134,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Charlottesville city,Census Tract 8,Median Household Income,White,118496,13051,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Charlottesville city,Census Tract 8,Median Household Income,Black,66964,21592,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Charlottesville city,Census Tract 8,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Charlottesville city,Census Tract 8,Median Household Income,Asian,149107,99549,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Charlottesville city,Census Tract 8,Median Household Income,NHPI,NA,NA,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Charlottesville city,Census Tract 8,Median Household Income,Other,NA,NA,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Charlottesville city,Census Tract 8,Median Household Income,Multiracial,28555,5036,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Charlottesville city,Census Tract 8,Median Household Income,"White, Not Hispanic or Latino",119513,8491,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000800,Charlottesville city,Census Tract 8,Median Household Income,Hispanic or Latino,102734,50445,2022,Charlottesville,540,000800,Greenbrier-Meadows
51540000900,Charlottesville city,Census Tract 9,Median Household Income,All Households,92083,22056,2022,Charlottesville,540,000900,Locust Grove
51540000900,Charlottesville city,Census Tract 9,Median Household Income,White,110250,22452,2022,Charlottesville,540,000900,Locust Grove
51540000900,Charlottesville city,Census Tract 9,Median Household Income,Black,64896,49985,2022,Charlottesville,540,000900,Locust Grove
51540000900,Charlottesville city,Census Tract 9,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Charlottesville,540,000900,Locust Grove
51540000900,Charlottesville city,Census Tract 9,Median Household Income,Asian,63415,20509,2022,Charlottesville,540,000900,Locust Grove
51540000900,Charlottesville city,Census Tract 9,Median Household Income,NHPI,NA,NA,2022,Charlottesville,540,000900,Locust Grove
51540000900,Charlottesville city,Census Tract 9,Median Household Income,Other,NA,NA,2022,Charlottesville,540,000900,Locust Grove
51540000900,Charlottesville city,Census Tract 9,Median Household Income,Multiracial,NA,NA,2022,Charlottesville,540,000900,Locust Grove
51540000900,Charlottesville city,Census Tract 9,Median Household Income,"White, Not Hispanic or Latino",110250,22452,2022,Charlottesville,540,000900,Locust Grove
51540000900,Charlottesville city,Census Tract 9,Median Household Income,Hispanic or Latino,NA,NA,2022,Charlottesville,540,000900,Locust Grove
51540001000,Charlottesville city,Census Tract 10,Median Household Income,All Households,96159,24297,2022,Charlottesville,540,001000,Downtown Area
51540001000,Charlottesville city,Census Tract 10,Median Household Income,White,103992,15034,2022,Charlottesville,540,001000,Downtown Area
51540001000,Charlottesville city,Census Tract 10,Median Household Income,Black,44583,36369,2022,Charlottesville,540,001000,Downtown Area
51540001000,Charlottesville city,Census Tract 10,Median Household Income,American Indian and Alaska Native,NA,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Charlottesville city,Census Tract 10,Median Household Income,Asian,NA,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Charlottesville city,Census Tract 10,Median Household Income,NHPI,NA,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Charlottesville city,Census Tract 10,Median Household Income,Other,NA,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Charlottesville city,Census Tract 10,Median Household Income,Multiracial,NA,NA,2022,Charlottesville,540,001000,Downtown Area
51540001000,Charlottesville city,Census Tract 10,Median Household Income,"White, Not Hispanic or Latino",104643,21720,2022,Charlottesville,540,001000,Downtown Area
51540001000,Charlottesville city,Census Tract 10,Median Household Income,Hispanic or Latino,34403,29645,2022,Charlottesville,540,001000,Downtown Area
